PRODUCT_ID,STORE_ID,PRODUCT_NAME,PRODUCT_SUB_NAME,PRICE,PRODUCT_TYPE,STOCK,DISCOUNT_RATE,AMOUNT,CALORIE,STORAGE,THUMBNAIL_IMAGE_URL,CREATED_AT,MODIFIED_AT,DELETED_AT,PRODUCT_DETAIL,INGREDIENTS
301,1,[fresheasy] 나만의 심야식당 3종 세트,상품상세설명 참조,26000,밀키트,0,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/1_aa2b170f-d8ff-11ee-beb9-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_aac70eb7-d8ff-11ee-aa67-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ab0c430b-d8ff-11ee-9f67-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ab36f414-d8ff-11ee-a4b9-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_abb02f7b-d8ff-11ee-8308-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_abedad78-d8ff-11ee-bb1a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ac7d602d-d8ff-11ee-b272-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_acc1e7ba-d8ff-11ee-b0ed-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ad559720-d8ff-11ee-9427-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ad9bcaf2-d8ff-11ee-b97c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/1_ade136a4-d8ff-11ee-ac66-ac198ebc401d.jpg'","['기타가공품', '건마늘분말', '폴리인산나트륨', '복합조미식품', '치자적색소', '식물성유지', '혼합제제', '소정육', '소스', '정제수', '전분가공품', '양파', '돼지뒷다리', '돼지지방', '닭고기', '전란액']"
302,1,[fresheasy] 누구나홀딱반한닭 바사칸치킨윙봉 400g 1팩,상품상세설명 참조,32000,밀키트,90,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/2_ae3e149d-d8ff-11ee-834f-ac198ebc401d.jpg,2024-03-02 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_ae74dbba-d8ff-11ee-b412-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_aeb5f69d-d8ff-11ee-9be6-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_aee06b99-d8ff-11ee-8d39-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_afa86156-d8ff-11ee-93f1-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_afebd4c2-d8ff-11ee-b072-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/2_b03d81ea-d8ff-11ee-9ddb-ac198ebc401d.jpg'","['기타가공품', '복합조미식품', '식물성유지', '혼합제제', '정제수', '전분가공품', '닭고기']"
303,1,[fresheasy] 누구나홀딱반한닭 바사칸치킨윙봉 400g 3팩,상품상세설명 참조,32000,밀키트,90,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/d6ac2506-f036-4ca0-80f5-81eb2246b8cc_%E1%84%89%E1%85%B3%E1%84%8F%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB%E1%84%89%E1%85%A3%E1%86%BA%202024-03-09%2017.36.30.png,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b0ea42d5-d8ff-11ee-8ed0-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b12e5516-d8ff-11ee-97a6-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b158048e-d8ff-11ee-aea2-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b1e6e08a-d8ff-11ee-bf35-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b235ee19-d8ff-11ee-9774-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b2808466-d8ff-11ee-be8d-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/3_b2cec175-d8ff-11ee-b38e-ac198ebc401d.jpg'","['기타가공품', '복합조미식품', '식물성유지', '혼합제제', '정제수', '전분가공품', '닭고기']"
304,1,[fresheasy] 누구나홀딱반한닭 바사칸치킨윙봉400g 3팩,상품상세설명 참조,21000,밀키트,100,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/4_b3233a72-d8ff-11ee-a56b-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b3be4ac2-d8ff-11ee-a58d-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b3fd959c-d8ff-11ee-9b3e-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b4226708-d8ff-11ee-b10c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b4b97516-d8ff-11ee-a4eb-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b4fb54fc-d8ff-11ee-b780-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/4_b54175e4-d8ff-11ee-8acd-ac198ebc401d.jpg'","['기타가공품', '복합조미식품', '식물성유지', '혼합제제', '정제수', '전분가공품', '닭고기']"
305,1,[fresheasy] 누구나홀딱반한닭 쉬림프치킨파히타 2인분 3팩,상품상세설명 참조,53000,밀키트,99,20,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/5_b58bbca3-d8ff-11ee-9e2f-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b5befb20-d8ff-11ee-b94a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b60591ff-d8ff-11ee-a1b8-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b656b2ef-d8ff-11ee-9f55-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b6819777-d8ff-11ee-adb7-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b72d8e62-d8ff-11ee-93d7-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b79a071c-d8ff-11ee-9562-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/5_b81239a2-d8ff-11ee-add6-ac198ebc401d.jpg'","['복합조미식품', '소스', '양파', '기타 수산물가공품', '빵류', '청피망', '자연치즈', '양념육']"
306,1,[fresheasy] 누구나홀딱반한닭 치킨투움바파스타 (384g) 2인분 3팩,상품상세설명 참조,38000,밀키트,100,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/6_b85f6cf4-d8ff-11ee-8ea5-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_b896ad80-d8ff-11ee-9590-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_b8da4312-d8ff-11ee-825c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_b99f1b38-d8ff-11ee-b16c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_b9c47ebc-d8ff-11ee-8735-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_ba5878c7-d8ff-11ee-b3a8-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_baa7c872-d8ff-11ee-859d-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/6_bb13d614-d8ff-11ee-9693-ac198ebc401d.jpg'","['기타가공품', '소스', '양념육', '건면']"
307,1,[fresheasy] 누구나홀딱반한닭 치킨투움바파스타 2인분 3팩,상품상세설명 참조,27000,밀키트,100,20,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/7_bb5ea490-d8ff-11ee-9bea-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bb8ce329-d8ff-11ee-b926-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bbcfc3f9-d8ff-11ee-82d1-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bc025684-d8ff-11ee-b5de-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bc9b6cb2-d8ff-11ee-af02-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bce4e72b-d8ff-11ee-bb24-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/7_bd2cb7df-d8ff-11ee-a6a8-ac198ebc401d.jpg'","['기타가공품', '소스', '양념육', '건면']"
308,1,[fresheasy] 누구나홀딱반할 야식 4종 세트,상품상세설명 참조,32000,밀키트,99,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/8_bd7a272b-d8ff-11ee-bdec-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_bdbdc1ae-d8ff-11ee-8db7-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_be031d22-d8ff-11ee-84a2-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_be984e5c-d8ff-11ee-993a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_bede6f79-d8ff-11ee-9706-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_bf9820ed-d8ff-11ee-840d-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_bfdd69c0-d8ff-11ee-b851-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_c06099fe-d8ff-11ee-ada9-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_c0a60dae-d8ff-11ee-bbec-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_c1269a9a-d8ff-11ee-b8c0-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_c165915b-d8ff-11ee-aebc-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/8_c1ae98d5-d8ff-11ee-b415-ac198ebc401d.jpg'","['기타가공품', '건마늘분말', '폴리인산나트륨', '복합조미식품', '치자적색소', '식물성유지', '혼합제제', '소정육', '소스', '정제수', '전분가공품', '양파', '돼지뒷다리', '돼지지방', '닭고기', '전란액', '곡류가공품', '소고기', '콩기름(대두유)']"
309,1,[fresheasy] 백년가게 도가니탕 600g 1팩,상품상세설명 참조,7000,밀키트,100,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/9_c1f72ac2-d8ff-11ee-a725-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c238e801-d8ff-11ee-bb3b-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c23a5321-d8ff-11ee-9d17-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c27b8afd-d8ff-11ee-9036-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c2a5ec5b-d8ff-11ee-bd37-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c3bd36c4-d8ff-11ee-af4b-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c3fce473-d8ff-11ee-b4cc-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c44419fb-d8ff-11ee-be09-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/9_c4c83aa9-d8ff-11ee-b957-ac198ebc401d.jpg'","['복합조미식품', '정제수', '양파분말', '5-리보뉴클레오티드이나트륨', '다진마늘', '식육추출가공품', '추출가공식품', '소도가니', '천연향료(Pepper, white)', '소스지', '녹용추출분말', '대파']"
310,1,[fresheasy] 백년가게 도가니탕 600g 5팩 (상온),상품상세설명 참조,37000,밀키트,100,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/10_c4c83aaa-d8ff-11ee-920a-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c520cb03-d8ff-11ee-8a38-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c564bb88-d8ff-11ee-beaa-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c58d847e-d8ff-11ee-9db7-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c6b4b194-d8ff-11ee-ba90-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c6ff5b46-d8ff-11ee-92d0-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/10_c746fd94-d8ff-11ee-a7ff-ac198ebc401d.jpg'","['복합조미식품', '정제수', '양파분말', '5-리보뉴클레오티드이나트륨', '다진마늘', '식육추출가공품', '추출가공식품', '소도가니', '천연향료(Pepper, white)', '소스지', '녹용추출분말', '대파']"
311,1,[fresheasy] 백년가게 진한고깃집된장찌개 400g 1팩,상품상세설명 참조,5000,밀키트,100,10,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/11_c7bc069d-d8ff-11ee-9660-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c7fe2daf-d8ff-11ee-970c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c7ff613d-d8ff-11ee-bacd-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c843d0d0-d8ff-11ee-a177-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c86d1df1-d8ff-11ee-b438-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c9443a8f-d8ff-11ee-94d0-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c9873ae3-d8ff-11ee-9b68-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_c9d4d518-d8ff-11ee-a2a8-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/11_ca22c2fc-d8ff-11ee-8701-ac198ebc401d.jpg'","['혼합제제', '소스', '정제수', '양파', '팽이버섯', '정제소금', '청양고추', '느타리버섯', '된장', '고춧가루', '탄산칼륨(고시형)', 'L-글루탐산나트륨', '두부', '물엿', '곡류가공품', '5-리보뉴클레오티드이나트륨', '대파']"
312,1,[fresheasy] 설 연휴 풍성한 식탁 3종 세트,상품상세설명 참조,43000,밀키트,100,5,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/12_ca22c2fd-d8ff-11ee-8678-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cade888e-d8ff-11ee-af55-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cb204e93-d8ff-11ee-8206-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cb4cd680-d8ff-11ee-ba3e-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cb79ff1c-d8ff-11ee-8aec-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cba97c27-d8ff-11ee-9fb9-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cc41cabb-d8ff-11ee-91fd-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_ccc594b5-d8ff-11ee-9375-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_ccf05a75-d8ff-11ee-8041-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cd17bc75-d8ff-11ee-8ae8-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/12_cd5f30b8-d8ff-11ee-8f0f-ac198ebc401d.jpg'","['혼합제제', '소스', '정제수', '정제소금', '쌀가루', '기타 식용유지가공품', '닭다리살']"
313,1,[fresheasy] 슈퍼크런치 모짜렐라 치즈핫도그 80g 10팩,상품상세설명 참조,25000,밀키트,97,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/13_cda811cb-d8ff-11ee-9008-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_ce69cd27-d8ff-11ee-9e0a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_ceadb32e-d8ff-11ee-9329-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_cedadafc-d8ff-11ee-8e2c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_cf5fce3b-d8ff-11ee-bd94-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_cfc7abc7-d8ff-11ee-af1e-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_d0159afb-d8ff-11ee-bf70-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/13_d0eb585f-d8ff-11ee-b30c-ac198ebc401d.jpg'","['정제수', '소시지', '난백액', '가공치즈', '곡류가공품', '콩기름(대두유)']"
314,1,[fresheasy] 슈퍼크런치 찰핫도그 80g 10팩,상품상세설명 참조,20000,밀키트,94,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/14_d1445e41-d8ff-11ee-827b-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d18937d4-d8ff-11ee-8836-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d1ce8f40-d8ff-11ee-870a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d1f9d9b7-d8ff-11ee-ae05-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d29fdd3f-d8ff-11ee-84fa-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d2df5089-d8ff-11ee-843a-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d3286c3e-d8ff-11ee-8bbb-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/14_d3716a0f-d8ff-11ee-a469-ac198ebc401d.jpg'","['정제수', '소시지', '난백액', '곡류가공품', '콩기름(대두유)']"
315,1,[fresheasy] 슈퍼크런치 핫도그 6팩 세트 (찰3+치즈3),상품상세설명 참조,13000,밀키트,100,0,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/15_d3c675cf-d8ff-11ee-99dd-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d3fa0b96-d8ff-11ee-973d-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d43dead2-d8ff-11ee-9d9c-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d4689cbe-d8ff-11ee-8521-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d4e28864-d8ff-11ee-a85f-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d52b44e5-d8ff-11ee-93af-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d5a58c9b-d8ff-11ee-a356-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d5e8a5c3-d8ff-11ee-9333-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/15_d62faf3d-d8ff-11ee-9d59-ac198ebc401d.jpg'","['정제수', '소시지', '난백액', '가공치즈', '곡류가공품', '콩기름(대두유)']"
316,1,[fresheasy] 오근내닭갈비 춘천 닭갈비 400gX2팩,상품상세설명 참조,18000,밀키트,100,20,100,500,냉장,https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/thumbnail/16_d676089f-d8ff-11ee-aea6-ac198ebc401d.jpg,2024-03-03 11:45:48.000000,2024-03-03 11:45:48.000000,,"'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d6b1acce-d8ff-11ee-968e-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d6f2652f-d8ff-11ee-885b-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d71c10c6-d8ff-11ee-aadf-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d7b0ac16-d8ff-11ee-a9f5-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d7f5655e-d8ff-11ee-8c09-ac198ebc401d.jpg', 'https://mealkeat-s3.s3.ap-northeast-2.amazonaws.com/mealkeat/products/detail/16_d83c0a06-d8ff-11ee-ba21-ac198ebc401d.jpg'","['혼합제제', '소스', '정제수', '정제소금', '쌀가루', '기타 식용유지가공품', '닭다리살']"
